0,2435.22
1,2470.38
2,2770.55
3,3021.2
4,3124.6
5,3143.03
6,2955.03
7,3002.17
8,2921.57
9,2997.4
10,3210.33
11,3141.95
12,3629.17
13,3352.07
14,3272.32
15,3547.41
16,3377.94
17,3653.13
18,3570.72
19,3692.17
20,3863.15
21,3625.95
22,3764.06
23,4001.36
24,3582.51
25,4075.62
26,4078.85
27,3858.78
28,4407.82
29,4274.48
30,4283.63
31,4464.67
32,4403.88
33,4820.68
34,4564.07
35,4609.15
36,4690.83
37,4990.56
38,4549.4
39,4621.51
40,4681.24
41,4521.61
42,5054.26
43,5146.58
44,5011.28
45,4917.71
46,5448.04
47,5625.46
48,5324.62
49,5556.03
50,5481.58
51,5688.98
52,5517.95
53,5493.74
54,5801.17
55,5871.86
56,6285.78
57,5975.56
58,6064.47
59,6089.93
60,6153.32
61,6095.87
62,6531.58
63,6550.67
64,6215.07
65,6671.24
66,6844.09
67,6738.49
68,6711.32
69,7098.22
70,6989.46
71,7131.7
72,7114.4
73,7442.18
74,7211.88
75,7153.4
76,7489.22
77,7643.68
78,7497.4
79,7347.2
80,8060.23
81,7545.58
82,7664.68
83,7857.29
84,7832.31
85,8218.37
86,7861.09
87,8051.68
88,7886.65
