0,39
1,41
2,41
3,40
4,41
5,41
6,41
7,41
8,42
9,40
10,40
11,42
12,39
13,40
14,39
15,40
16,40
17,41
18,41
19,41
20,40
21,41
22,40
23,41
24,40
25,41
26,40
27,40
28,40
29,40
30,40
31,40
32,39
33,40
34,39
35,41
36,40
37,41
38,40
39,40
40,40
41,40
42,40
43,40
44,41
45,40
46,40
47,40
48,40
49,40
50,41
51,39
52,41
53,41
54,40
55,41
56,40
57,39
58,41
59,40
60,40
61,41
62,41
63,40
64,41
65,40
66,42
67,40
68,40
69,41
70,40
71,39
72,40
73,41
74,40
75,41
76,41
77,39
78,40
79,37
80,35
81,30
82,27
83,24
84,21
85,17
86,15
87,11
88,7
