0,1880.06
1,2172.77
2,2275.57
3,1984.34
4,2246.41
5,2156.73
6,2172.67
7,2123.38
8,2298.85
9,2429.27
10,2285.85
11,2654.47
12,2347.9
13,2644.45
14,2568.8
15,3212.36
16,3116.97
17,2776.24
18,2620.75
19,2771.43
20,3055.31
21,2695.83
22,2865.97
23,3451.14
24,3295.21
25,3171.47
26,2810.05
27,3451.33
28,3364.15
29,3618.1
30,3518.72
31,3496.52
32,3719.85
33,3683.66
34,3680.73
35,4126.52
36,4203.99
37,4107.64
38,4315.37
39,4382.34
40,4404.04
41,4651.72
42,4327.51
43,4819.82
44,4689.46
45,4790.73
46,4864.91
47,4815.43
48,4540.33
49,4952.48
50,5082.7
51,5094.16
52,5137.49
53,5103.25
54,5257.19
55,5357.56
56,5478.13
57,5813.71
58,5208.57
59,5538.65
60,5834.07
61,5891.98
62,5658.13
63,5866.27
64,5987.78
65,5976.55
66,6103.78
67,6221.28
68,6196.53
69,6156.99
70,6328.19
71,6562.66
72,6489.95
73,6614.02
74,6295.97
75,6833.97
76,6767.91
77,6840.75
78,7062.51
79,7050.69
80,7025.07
81,6995.1
82,7463.4
83,7444.59
84,7214.34
85,7139.06
86,7356.67
87,7164.5
88,7454.04
