0,78
1,85
2,93
3,93
4,94
5,93
6,94
7,96
8,96
9,97
10,100
11,100
12,102
13,102
14,103
15,106
16,106
17,107
18,108
19,110
20,111
21,113
22,114
23,116
24,116
25,117
26,119
27,119
28,122
29,123
30,125
31,127
32,126
33,127
34,129
35,132
36,131
37,133
38,134
39,135
40,136
41,139
42,140
43,140
44,142
45,143
46,145
47,146
48,145
49,146
50,150
51,151
52,151
53,152
54,154
55,156
56,157
57,160
58,159
59,160
60,162
61,163
62,165
63,166
64,166
65,167
66,170
67,172
68,173
69,172
70,175
71,175
72,178
73,177
74,180
75,180
76,182
77,183
78,184
79,185
80,187
81,188
82,189
83,191
84,190
85,193
86,195
87,197
88,195
