0,78
1,85
2,93
3,94
4,94
5,96
6,93
7,94
8,95
9,95
10,96
11,95
12,96
13,99
14,101
15,100
16,102
17,105
18,106
19,107
20,107
21,107
22,111
23,110
24,111
25,115
26,115
27,115
28,116
29,117
30,119
31,121
32,122
33,122
34,126
35,125
36,129
37,129
38,128
39,128
40,132
41,134
42,136
43,135
44,137
45,139
46,141
47,140
48,140
49,144
50,144
51,145
52,146
53,148
54,149
55,152
56,152
57,153
58,154
59,157
60,157
61,159
62,159
63,159
64,162
65,164
66,164
67,165
68,166
69,168
70,167
71,170
72,172
73,174
74,174
75,175
76,178
77,179
78,178
79,180
80,181
81,182
82,183
83,184
84,185
85,188
86,188
87,191
88,191
