0,79
1,85
2,92
3,95
4,93
5,94
6,95
7,94
8,95
9,96
10,97
11,97
12,100
13,101
14,103
15,104
16,105
17,106
18,107
19,108
20,110
21,112
22,112
23,113
24,115
25,116
26,116
27,118
28,120
29,120
30,123
31,125
32,124
33,126
34,128
35,127
36,129
37,133
38,131
39,134
40,135
41,138
42,137
43,137
44,141
45,142
46,143
47,144
48,144
49,147
50,149
51,148
52,150
53,151
54,152
55,153
56,155
57,155
58,157
59,160
60,157
61,161
62,161
63,162
64,163
65,166
66,168
67,169
68,168
69,170
70,171
71,175
72,174
73,176
74,176
75,178
76,178
77,181
78,182
79,183
80,184
81,186
82,187
83,187
84,188
85,190
86,191
87,192
88,194
