0,1.37167
1,1.25
2,1.25
3,1.405
4,1.32881
5,1.38306
6,1.31429
7,1.43
8,1.4181
9,1.45317
10,1.36286
11,1.35833
12,1.38425
13,1.2975
14,1.33917
15,1.43611
16,1.41234
17,NaN
18,1.32909
19,1.37024
20,1.30575
21,1.40286
22,1.50114
23,1.34286
24,1.41417
25,1.29817
26,1.40437
27,1.2894
28,1.51131
29,1.3948
30,1.31194
31,1.45631
32,1.36889
33,1.33917
34,1.40365
35,1.41925
36,1.49894
37,1.43913
38,1.44907
39,1.39087
40,1.48149
41,1.40782
42,1.45969
43,1.39123
44,1.3344
45,1.43686
46,1.37619
47,1.49552
48,1.53948
49,1.38306
50,1.35139
51,1.415
52,1.41775
53,1.3573
54,1.41239
55,1.37147
56,1.35593
57,1.47333
58,1.42371
59,1.44882
60,1.43933
61,1.45144
62,1.38012
63,1.37628
64,1.48813
65,1.47619
66,1.4848
67,1.5081
68,1.37967
69,1.53341
70,1.48
71,1.39676
72,1.55175
73,1.5073
74,1.53524
75,1.41657
76,1.33917
77,1.36203
78,1.45286
79,1.44312
80,1.45083
81,1.42715
82,1.42688
83,1.50532
84,1.41066
85,1.44003
86,1.46573
87,1.46732
88,1.435
