0,4.2
1,3.9
2,3.4
3,3.4
4,3.9
5,4
6,4.4
7,3.8
8,3.9
9,3.4
10,3.4
11,3.6
12,3.2
13,3.4
14,4.2
15,4.1
16,4.4
17,3.7
18,4
19,3.9
20,4.1
21,5.3
22,2.7
23,4.4
24,3.4
25,3.5
26,3.4
27,4.1
28,3.7
29,3.5
30,4
31,4.3
32,4.1
33,3.1
34,3.7
35,3.9
36,4
37,4.2
38,5.1
39,3.8
40,4.3
41,3.2
42,5.1
43,4.5
44,4.2
45,3.9
46,3.3
47,3.2
48,4
49,3.2
50,3.7
51,3.5
52,3
53,4.2
54,3.7
55,4.1
56,4
57,3.7
58,3.3
59,3.6
60,3.4
61,3.4
62,3.9
63,3.2
64,4
65,3.7
66,3.4
67,4.4
68,3.9
69,3.2
70,4
71,3.6
72,3.4
73,3.3
74,3
75,4.5
76,2.9
77,3
78,4.4
79,3.1
80,2.8
81,3.6
82,2.9
83,2.5
84,2.9
85,1.1
86,1.1
87,1
88,0.9
