0,7.8
1,9.2
2,8.7
3,8.5
4,7.7
5,11.5
6,8.3
7,9.6
8,9.1
9,9.4
10,9.6
11,9.4
12,10.7
13,9.9
14,9.7
15,10.8
16,8.9
17,10.6
18,10.8
19,11.8
20,12.7
21,10
22,11.1
23,11
24,9.7
25,11.3
26,12.1
27,11.1
28,12.4
29,12.2
30,10.5
31,12.2
32,13.4
33,10.8
34,10.4
35,12.3
36,12.4
37,13.3
38,11.2
39,13.2
40,15.4
41,13.3
42,14.1
43,14.1
44,14.9
45,13.2
46,13
47,15.4
48,13.5
49,14.4
50,12.2
51,14.7
52,13
53,14.4
54,17.2
55,14.4
56,16
57,15.6
58,17.1
59,16.6
60,17.3
61,15.2
62,16.2
63,17.3
64,18.2
65,16.2
66,15.9
67,16.6
68,18.8
69,16.9
70,18.6
71,15.4
72,16.5
73,19.2
74,18.5
75,16.8
76,19
77,18.6
78,16.8
79,18.7
80,18.9
81,18.2
82,19.6
83,18.3
84,18.3
85,20.4
86,20.4
87,20.4
88,20.2
