0,26.1
1,24.6
2,28.2
3,25.8
4,27.1
5,25.1
6,26.6
7,28.7
8,24.1
9,23.4
10,24.4
11,28.2
12,23.5
13,23.5
14,26.3
15,25.3
16,26.4
17,26.9
18,24
19,23.8
20,26.9
21,28.2
22,24.3
23,28.6
24,26
25,25.5
26,26.4
27,25.6
28,26.9
29,24.9
30,25
31,28.6
32,25.4
33,25.6
34,27.8
35,26.7
36,23.8
37,26.4
38,27.6
39,26.6
40,27.2
41,27.8
42,25.3
43,27.2
44,28.4
45,27.4
46,26.2
47,27.8
48,22
49,29.7
50,28.5
51,27.1
52,24.8
53,22.3
54,27.6
55,25.3
56,28.1
57,26.8
58,26.3
59,27.3
60,27.3
61,27.6
62,28.8
63,25.4
64,24.2
65,26.5
66,27.4
67,28.4
68,24.7
69,28.9
70,25.4
71,25.2
72,24.5
73,28.5
74,27.7
75,28.5
76,28.4
77,26.7
78,26.7
79,26.1
80,23.3
81,19.5
82,17.8
83,16.7
84,13.7
85,10.8
86,7.6
87,7.5
88,4.7
