0,704.253
1,750.683
2,553.341
3,763.605
4,752.355
5,698.072
6,556.841
7,758.295
8,652.013
9,568.301
10,600.555
11,1027.04
12,751.8
13,833.709
14,606.772
15,515.805
16,568.737
17,428.99
18,478.868
19,696.239
20,519.123
21,521.946
22,457.345
23,759.616
24,562.842
25,849.821
26,697.933
27,948.391
28,937.915
29,843.161
30,852.163
31,699.298
32,460.931
33,841.47
34,753.997
35,658.859
36,713.264
37,1038.85
38,846.74
39,790.186
40,886.376
41,897.859
42,714.724
43,799.385
44,755.731
45,716.615
46,758.243
47,757.153
48,797.787
49,783.913
50,601.677
51,707.947
52,692.676
53,665.743
54,605.174
55,659.579
56,703.326
57,849.295
58,707.385
59,939.53
60,787.889
61,1079.9
62,938.276
63,888.447
64,833.219
65,847.809
66,617.215
67,474.079
68,521.214
69,580.055
70,695.325
71,558.559
72,417.627
73,651.971
74,695.328
75,548.618
76,648.984
77,596.947
78,453.008
79,554.437
80,416.159
81,417.511
82,418.599
83,596.285
84,475.684
85,458.471
86,273.864
87,133.872
88,146.386
