0,5
1,5.1
2,4.9
3,6.8
4,7.8
5,6.7
6,6.2
7,6.2
8,6.7
9,8.2
10,6.9
11,5.8
12,8.9
13,6.6
14,7.2
15,7.1
16,8
17,6.2
18,7.4
19,6.9
20,6.9
21,9.8
22,10
23,6.8
24,6.9
25,8.5
26,8.2
27,8.1
28,9.8
29,8.3
30,9
31,8.7
32,8.9
33,8.1
34,8.5
35,10.2
36,8.9
37,8.8
38,9.2
39,10.3
40,9.2
41,10.8
42,10.6
43,9.7
44,11.2
45,12.2
46,10
47,9.5
48,12.8
49,9.3
50,11.2
51,11.9
52,11.1
53,12.7
54,10.8
55,10.7
56,9.9
57,11.1
58,9.1
59,12.5
60,12.5
61,12.1
62,13.1
63,11.7
64,13.9
65,13.4
66,11.6
67,12.9
68,12.8
69,15.7
70,14
71,11.3
72,14.6
73,11.7
74,15.8
75,14.2
76,9.9
77,13.4
78,11.8
79,12.8
80,15.2
81,14.8
82,13.9
83,12.9
84,12.7
85,16.3
86,14.9
87,14.6
88,14.2
