0,1184.5
1,1049.27
2,993.379
3,843.943
4,1169.64
5,1166.11
6,1224.11
7,1071.96
8,994.532
9,958.586
10,993.364
11,902.194
12,849.307
13,843.401
14,1002.4
15,991.997
16,1099.51
17,892.907
18,1172.67
19,1302.97
20,1173.07
21,1179.63
22,934.976
23,976.417
24,977.444
25,1029.53
26,795.31
27,1168.07
28,949.092
29,801.224
30,1038.19
31,846.686
32,755.263
33,749.267
34,1288.76
35,1042.4
36,1074.14
37,988.308
38,1032.44
39,941.927
40,968.802
41,1028.67
42,1130.13
43,930.288
44,1075.91
45,1068.21
46,1125.67
47,1162.33
48,981.222
49,887.777
50,975.153
51,1074.84
52,899.417
53,846.487
54,813.689
55,936.297
56,964.687
57,793.431
58,815.801
59,765.758
60,946.648
61,890.739
62,970.615
63,1071.3
64,1023.31
65,1015.4
66,963.515
67,1029.5
68,990.854
69,843.28
70,806.002
71,700.171
72,558.751
73,838.348
74,784.082
75,839.411
76,742.251
77,878.883
78,830.806
79,740.58
80,844.531
81,880.791
82,697.218
83,694.09
84,596.025
85,573.37
86,563.959
87,372.255
88,232.856
