0,1.33536
1,1.27135
2,1.36235
3,1.3664
4,1.36235
5,1.32263
6,1.40201
7,1.38419
8,1.35181
9,1.28726
10,1.25061
11,1.32565
12,1.34308
13,1.39465
14,1.37284
15,1.37985
16,1.30738
17,1.37344
18,1.36163
19,1.3377
20,1.43922
21,1.4178
22,1.41051
23,1.3515
24,1.40001
25,1.38337
26,1.39031
27,1.44579
28,1.40716
29,1.46802
30,1.4246
31,1.40254
32,1.35816
33,1.36335
34,1.41223
35,1.31203
36,1.42937
37,1.40379
38,1.42825
39,1.34788
40,1.33012
41,1.39256
42,1.36389
43,1.38694
44,1.40819
45,1.38583
46,1.35235
47,1.38081
48,1.44256
49,1.40413
50,1.39889
51,1.41044
52,1.40413
53,1.38829
54,1.43052
55,1.41521
56,1.46311
57,1.442
58,1.41364
59,1.39998
60,1.38282
61,1.39371
62,1.43433
63,1.41667
64,1.44916
65,1.42314
66,1.41132
67,1.46026
68,1.49276
69,1.39761
70,1.48965
71,1.42827
72,1.46245
73,1.43685
74,1.42986
75,1.46456
76,1.38554
77,1.46702
78,1.42289
79,1.43342
80,1.44605
81,1.43917
82,1.44693
83,1.48742
84,1.43881
85,1.4548
86,1.51565
87,1.43113
88,1.43725
