0,NaN
1,NaN
2,NaN
3,NaN
4,1.28167
5,NaN
6,1.375
7,NaN
8,NaN
9,NaN
10,NaN
11,NaN
12,1.225
13,NaN
14,NaN
15,NaN
16,NaN
17,NaN
18,NaN
19,NaN
20,1.35833
21,1.25
22,NaN
23,1.28333
24,1.19167
25,1.52833
26,1.31667
27,NaN
28,NaN
29,NaN
30,1.425
31,NaN
32,NaN
33,NaN
34,1.55
35,1.55833
36,NaN
37,NaN
38,NaN
39,NaN
40,NaN
41,1.42
42,NaN
43,1.3
44,NaN
45,NaN
46,1.40333
47,NaN
48,NaN
49,NaN
50,1.55
51,1.42333
52,NaN
53,1.35
54,NaN
55,NaN
56,NaN
57,NaN
58,NaN
59,1.3
60,NaN
61,NaN
62,NaN
63,1.435
64,NaN
65,NaN
66,1.3
67,NaN
68,NaN
69,NaN
70,NaN
71,1.34167
72,NaN
73,NaN
74,NaN
75,NaN
76,NaN
77,1.38333
78,NaN
79,1.5
80,NaN
81,NaN
82,NaN
83,NaN
84,NaN
85,NaN
86,NaN
87,NaN
88,NaN
