0,1.40833
1,1.27333
2,1.43833
3,NaN
4,1.47476
5,NaN
6,1.245
7,NaN
8,NaN
9,NaN
10,NaN
11,1.14333
12,NaN
13,NaN
14,1.39
15,1.21167
16,1.26167
17,1.225
18,NaN
19,1.33667
20,NaN
21,NaN
22,1.42333
23,1.45833
24,1.465
25,1.34917
26,NaN
27,1.47
28,1.36
29,1.4
30,1.25167
31,1.39762
32,NaN
33,NaN
34,1.425
35,1.3
36,NaN
37,NaN
38,NaN
39,NaN
40,1.43429
41,NaN
42,1.22262
43,1.555
44,NaN
45,1.39167
46,1.445
47,1.355
48,NaN
49,1.53333
50,1.45
51,1.395
52,1.575
53,1.26833
54,NaN
55,1.22
56,1.3
57,1.24167
58,NaN
59,1.51833
60,NaN
61,1.34333
62,1.36667
63,1.38167
64,1.59
65,1.38167
66,NaN
67,1.28333
68,1.38
69,1.40333
70,NaN
71,1.33
72,1.34167
73,1.52833
74,1.51024
75,NaN
76,1.275
77,NaN
78,1.29833
79,NaN
80,NaN
81,NaN
82,1.30333
83,NaN
84,NaN
85,NaN
86,NaN
87,NaN
88,NaN
