0,5.6
1,6.7
2,5.3
3,6.3
4,5.6
5,6.6
6,6
7,5.2
8,6.8
9,7.4
10,7.1
11,5.5
12,6.7
13,7
14,6.1
15,6.3
16,5.8
17,6.1
18,6.7
19,6.8
20,5.7
21,5.4
22,6.6
23,5.1
24,5.8
25,6.2
26,6.3
27,6.2
28,5.9
29,6.6
30,6.6
31,5.2
32,6.2
33,6.1
34,5.4
35,5.9
36,7.2
37,5.9
38,5.5
39,5.8
40,5.6
41,5.1
42,6.2
43,5.6
44,5.1
45,5.5
46,6.2
47,5.1
48,7.6
49,4.5
50,4.9
51,5.8
52,6.8
53,7.5
54,5.6
55,6.6
56,5.3
57,6
58,6
59,5.5
60,5.3
61,5.5
62,5
63,6.6
64,7.4
65,6
66,5.7
67,5.3
68,6.6
69,5
70,6.3
71,6.6
72,6.6
73,5.2
74,5.3
75,5.1
76,5.4
77,5.8
78,5.9
79,4.9
80,4.6
81,4.9
82,4
83,3.3
84,2.9
85,2.7
86,2.6
87,1.2
88,1
