0,6
1,7
2,8
3,7
4,8
5,10.25
6,8
7,7
8,10.75
9,9.25
10,7.25
11,7.5
12,10
13,9.5
14,10.75
15,11.75
16,11
17,13
18,8.75
19,10
20,9.75
21,14.25
22,13
23,13
24,12.5
25,13.75
26,16.25
27,14.25
28,14.25
29,18
30,13.25
31,13.75
32,19
33,12.25
34,13
35,17.75
36,17.25
37,15.5
38,14.5
39,16
40,15.25
41,14
42,17.25
43,19.5
44,17.5
45,18.75
46,14.75
47,16.5
48,16.25
49,16.5
50,18.25
51,17.25
52,18
53,18.5
54,16.25
55,21.25
56,19.75
57,21.5
58,22.25
59,24.25
60,20.75
61,19.25
62,19.25
63,21.5
64,22
65,19.75
66,21.25
67,19.5
68,21.75
69,20.75
70,29.5
71,24.75
72,21.75
73,21.75
74,19.25
75,22.25
76,22.75
77,22.25
78,23
79,24.25
80,23.75
81,25.75
82,23
83,27.25
84,23.75
85,24.5
86,27.5
87,23.75
88,24.75
