0,7.5
1,9.5
2,11.5
3,8.25
4,9.75
5,13
6,10.5
7,9.5
8,14
9,12.75
10,9.75
11,10.5
12,13.5
13,12.75
14,15.5
15,17.25
16,17
17,18
18,12.25
19,14.5
20,14
21,20
22,18.25
23,18.25
24,17.5
25,20.5
26,23
27,23
28,20.25
29,27.25
30,19
31,20.25
32,29.75
33,18.5
34,17
35,24
36,25.25
37,24.25
38,22.25
39,23.75
40,21.25
41,20
42,26
43,28.75
44,25.25
45,27.5
46,22.25
47,23.25
48,23.25
49,23.75
50,28.25
51,25.75
52,26.75
53,27.25
54,25
55,31.75
56,32.5
57,35.25
58,34.5
59,37.5
60,29
61,32.5
62,29.5
63,33.25
64,34
65,29.25
66,31.75
67,31
68,32.5
69,32.5
70,44.25
71,37
72,34.75
73,32.75
74,31.25
75,34.25
76,34.25
77,34.5
78,38.5
79,39
80,37.75
81,41
82,37
83,44
84,41
85,40.5
86,46.25
87,40.25
88,42.75
