0,1.5
1,2
2,1.6
3,1.8
4,2.3
5,1.8
6,2.3
7,2.4
8,1.4
9,2
10,1.7
11,1.8
12,2
13,1.8
14,1.7
15,2.2
16,1.7
17,2
18,1.8
19,2
20,2.4
21,2.3
22,2.1
23,2.1
24,2.8
25,2.6
26,1.8
27,1.6
28,1.5
29,2
30,3
31,1.8
32,1.7
33,1.7
34,2.5
35,2.2
36,2.4
37,2
38,2.1
39,1.8
40,2
41,2.3
42,1.9
43,2.6
44,1.4
45,2.3
46,2.3
47,1.9
48,1.8
49,2.2
50,2.9
51,2.8
52,2.3
53,1.9
54,2
55,1.9
56,1.7
57,2.3
58,1.4
59,2.4
60,1.9
61,2.4
62,2.2
63,2.8
64,1.5
65,2
66,2.1
67,1.8
68,1.7
69,1.9
70,1.6
71,2.4
72,1.6
73,2.2
74,2.9
75,2.2
76,2.4
77,1.9
78,1.8
79,1.5
80,1.5
81,1.7
82,1.3
83,0.9
84,1.1
85,1.1
86,0.9
87,0.9
88,0.7
