0,2.9
1,1.9
2,3.2
3,1.6
4,3.3
5,3.6
6,2.6
7,2.6
8,3.2
9,2.8
10,3.5
11,2.5
12,2.6
13,2.3
14,2.5
15,2.4
16,2.2
17,2.7
18,2.8
19,3
20,2
21,1.9
22,2
23,2.7
24,2.6
25,3.7
26,2.5
27,2.6
28,2.6
29,3.7
30,3.1
31,3.1
32,3.2
33,2.6
34,2.6
35,2.3
36,3.2
37,3.3
38,2.5
39,2
40,2.4
41,1.6
42,2
43,3.5
44,1.7
45,3
46,2.3
47,1.4
48,2.2
49,2.2
50,2.7
51,2.5
52,2.4
53,2.5
54,2.5
55,1.7
56,2.6
57,3.2
58,2.4
59,2.6
60,2.5
61,3.4
62,2.6
63,2.3
64,3.1
65,3.2
66,2.4
67,2.7
68,4.1
69,2.6
70,3.8
71,2.1
72,2.5
73,3.2
74,2.9
75,3.7
76,1.7
77,2.4
78,3.8
79,2.4
80,3
81,2.6
82,2.1
83,2.1
84,1.2
85,1.1
86,2.1
87,0.5
88,0.4
