0,2.1
1,1.3
2,2.4
3,1.3
4,2.8
5,2.9
6,2.1
7,2.1
8,2.3
9,2.1
10,2.3
11,1.7
12,2
13,1.8
14,1.8
15,2
16,1.6
17,1.9
18,2.2
19,2.2
20,1.4
21,1.5
22,1.5
23,2
24,1.9
25,2.6
26,2
27,1.7
28,2
29,2.6
30,2
31,2.4
32,2.5
33,2
34,1.8
35,1.9
36,2.3
37,2.4
38,2.1
39,1.4
40,1.9
41,1.1
42,1.4
43,2.1
44,1.3
45,2.1
46,1.7
47,0.9
48,1.7
49,1.9
50,2
51,1.8
52,1.6
53,1.7
54,1.8
55,1.2
56,1.9
57,2.3
58,1.9
59,1.9
60,1.8
61,2.3
62,2
63,1.6
64,2.5
65,2.3
66,2
67,2.1
68,3.1
69,1.9
70,2.7
71,1.5
72,2
73,2.2
74,2.3
75,2.5
76,1.4
77,1.8
78,2.5
79,1.7
80,2.2
81,2
82,1.6
83,1.7
84,0.7
85,1
86,1.5
87,0.3
88,0.3
