0,4.4
1,4.3
2,3.9
3,4.1
4,4.8
5,4.2
6,4.1
7,4.6
8,5.3
9,3
10,3.6
11,3.3
12,3.8
13,4.7
14,3.9
15,5
16,4.2
17,5.1
18,4.5
19,4.3
20,4.1
21,4.2
22,4.7
23,4.6
24,4.2
25,3
26,4.8
27,3.8
28,3.5
29,3.9
30,3.3
31,3.4
32,3.3
33,4.5
34,4.4
35,4
36,3.3
37,5.2
38,5.4
39,4.3
40,4.1
41,3.8
42,2
43,4
44,3.5
45,3.6
46,4.1
47,3.1
48,5.2
49,4.9
50,4
51,4.4
52,2.9
53,4.5
54,4.6
55,4.4
56,4.5
57,3.8
58,2.9
59,3.8
60,4.9
61,5.1
62,3.8
63,4.3
64,4.4
65,3.5
66,3.4
67,2.3
68,4
69,4.3
70,4.3
71,4.4
72,4.2
73,3.3
74,3.9
75,3.4
76,3.9
77,3.8
78,3.6
79,3.1
80,3.9
81,2.1
82,3.3
83,1.9
84,2.2
85,0.6
86,1.2
87,0.8
88,1
