0,40
1,39
2,40
3,41
4,41
5,40
6,39
7,41
8,41
9,40
10,40
11,40
12,40
13,40
14,41
15,40
16,40
17,40
18,40
19,41
20,41
21,40
22,40
23,40
24,41
25,41
26,40
27,40
28,40
29,41
30,41
31,41
32,41
33,40
34,41
35,40
36,41
37,39
38,41
39,40
40,40
41,42
42,40
43,41
44,40
45,41
46,41
47,41
48,41
49,40
50,40
51,41
52,40
53,40
54,39
55,39
56,40
57,41
58,40
59,41
60,41
61,40
62,39
63,40
64,42
65,41
66,40
67,40
68,40
69,41
70,40
71,41
72,40
73,40
74,41
75,40
76,41
77,41
78,39
79,37
80,33
81,31
82,27
83,24
84,20
85,17
86,14
87,11
88,8
