0,40
1,41
2,40
3,40
4,41
5,41
6,41
7,39
8,40
9,40
10,40
11,40
12,40
13,41
14,41
15,40
16,40
17,41
18,41
19,40
20,41
21,40
22,41
23,40
24,40
25,41
26,40
27,40
28,39
29,41
30,41
31,40
32,40
33,41
34,40
35,42
36,40
37,42
38,41
39,41
40,40
41,41
42,40
43,40
44,39
45,39
46,41
47,40
48,39
49,40
50,40
51,40
52,42
53,40
54,40
55,41
56,41
57,39
58,40
59,40
60,39
61,40
62,41
63,40
64,40
65,40
66,41
67,40
68,41
69,40
70,40
71,40
72,40
73,40
74,42
75,41
76,40
77,42
78,41
79,37
80,33
81,31
82,28
83,24
84,21
85,17
86,14
87,10
88,8
