0,39
1,41
2,42
3,40
4,41
5,41
6,41
7,40
8,41
9,40
10,40
11,40
12,39
13,40
14,40
15,39
16,40
17,41
18,40
19,41
20,42
21,39
22,41
23,41
24,41
25,40
26,40
27,41
28,39
29,40
30,41
31,41
32,40
33,40
34,40
35,42
36,40
37,40
38,40
39,40
40,40
41,39
42,41
43,42
44,40
45,41
46,41
47,41
48,39
49,39
50,40
51,40
52,41
53,40
54,40
55,41
56,41
57,40
58,40
59,40
60,40
61,40
62,41
63,40
64,40
65,40
66,41
67,42
68,40
69,40
70,41
71,39
72,40
73,41
74,40
75,41
76,40
77,40
78,41
79,37
80,34
81,31
82,28
83,24
84,21
85,17
86,13
87,11
88,8
