0,39
1,40
2,40
3,40
4,39
5,41
6,40
7,40
8,40
9,41
10,41
11,40
12,40
13,40
14,41
15,39
16,40
17,40
18,39
19,39
20,41
21,41
22,40
23,40
24,41
25,40
26,41
27,40
28,41
29,40
30,39
31,40
32,42
33,40
34,40
35,40
36,40
37,41
38,40
39,39
40,40
41,41
42,39
43,40
44,41
45,39
46,40
47,39
48,41
49,41
50,40
51,40
52,41
53,40
54,40
55,41
56,41
57,40
58,40
59,40
60,40
61,42
62,40
63,40
64,40
65,41
66,41
67,40
68,42
69,40
70,40
71,41
72,40
73,41
74,41
75,40
76,40
77,40
78,40
79,37
80,35
81,30
82,28
83,24
84,21
85,17
86,14
87,11
88,7
